"ID","CODE_CATEGORY","REF_CODE","DESC_EN","DESC_BM","ADDBY","UPDATEBY","CREATED_AT","UPDATED_AT","PRIORITY"
893,industrycode,"74",EDUCATION,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
894,industrycode,"75",HUMAN HEALTH ACTIVITIES,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
895,industrycode,"76",RESIDENTIAL CARE ACTIVITIES,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
896,industrycode,"77",SOCIAL WORK ACTIVITIES WITHOUT ACCOMMODATION,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
897,industrycode,"78","ARTS, ENTERTAINMENT AND RECREATION",,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
898,industrycode,"79","LIBRARIES, ARCHIVES, MUSEUMS AND OTHER CULTURAL ACTIVITIES",,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
899,industrycode,"80",GAMBLING AND BETTING ACTIVITIES,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
900,industrycode,"81",SPORTS ACTIVITIES AND AMUSEMENT AND RECREATION ACTIVITIES,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
901,industrycode,"82",ACTIVITIES OF MEMBERSHIP ORGANIZATIONS,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
902,industrycode,"83",REPAIR OF COMPUTERS AND PERSONAL AND HOUSEHOLD GOODS,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
903,industrycode,"84",OTHER PERSONAL SERVICE ACTIVITIES,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
904,industrycode,"85",ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS OF DOMESTIC PERSONNEL,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
905,industrycode,"86",UNDIFFERENTIATED  GOODS-  AND  SERVICES-PRODUCING  ACTIVITIES OF PRIVATE  HOUSEHOLDS FOR OWN USE,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
906,industrycode,"87",ACTIVITIES OF EXTRATERRITORIAL ORGANIZATIONS AND BODIES,,,,2021-01-20 01:47:07,2021-01-20 01:47:07,
907,industrycode,"88",UnKnown,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
908,injuryloc,"11",Cranium region,Cranium region,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
909,injuryloc,"12",Eye,Eye,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
910,injuryloc,"13",Ear,Ear,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
911,injuryloc,"14",Mouth,Mouth,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
912,injuryloc,"15",Nose,Nose,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
913,injuryloc,"16",Face. locations not classified elsewhere,Face. locations not classified elsewhere,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
914,injuryloc,"17",Jaw,Jaw,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
915,injuryloc,"18","Head, multiple locations","Head, multiple locations",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
916,injuryloc,"19","Head, unspecified location","Head, unspecified location",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
917,injuryloc,"20",Neck,Neck,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
918,injuryloc,"31",Back,Back,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
919,injuryloc,"32",Chest,Chest,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
920,injuryloc,"33",Abdomen,Abdomen,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
921,injuryloc,"34",Pelvis,Pelvis,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
922,injuryloc,"38","Trunk, multiple locations","Trunk, multiple locations",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
923,injuryloc,"39","Trunk, unspecified location","Trunk, unspecified location",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
924,injuryloc,"41",Shoulder,Shoulder,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
925,injuryloc,"42",Upper arm,Upper arm,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
926,injuryloc,"43",Elbow,Elbow,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
927,injuryloc,"44",Forearm,Forearm,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
928,injuryloc,"45",Wrist,Wrist,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
929,injuryloc,"46",Hand (except fingers alone),Hand (except fingers alone),,,2021-01-20 01:47:08,2021-01-20 01:47:08,
930,injuryloc,"47",Fingers,Fingers,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
931,injuryloc,"48","Upper limb, multiple locations","Upper limb, multiple locations",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
932,injuryloc,"49","Upper limb, unspecified location","Upper limb, unspecified location",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
933,injuryloc,"51",Hip,Hip,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
934,injuryloc,"52",Thigh,Thigh,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
935,injuryloc,"53",Knee,Knee,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
936,injuryloc,"54",Leg (lower leg),Leg (lower leg),,,2021-01-20 01:47:08,2021-01-20 01:47:08,
937,injuryloc,"55",Ankle,Ankle,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
938,injuryloc,"56",Feet (except toes alone),Feet (except toes alone),,,2021-01-20 01:47:08,2021-01-20 01:47:08,
939,injuryloc,"57",Toes,Toes,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
940,injuryloc,"58","Lower limb, multiple locations","Lower limb, multiple locations",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
941,injuryloc,"59","Lower limb, unspecified location","Lower limb, unspecified location",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
942,injuryloc,"61","Head and trunk, head and one or more limbs","Head and trunk, head and one or more limbs",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
943,injuryloc,"62",Trunk and one or more limbs,Trunk and one or more limbs,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
944,injuryloc,"63","One upper limb, one lower limb/ more than two","One upper limb, one lower limb/ more than two",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
945,injuryloc,"68",Other multiple locations,Other multiple locations,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
946,injuryloc,"69","Multiple locations, unspecified","Multiple locations, unspecified",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
947,injuryloc,"71",Circulatory system in general,Circulatory system in general,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
948,injuryloc,"72",Respiratory system in general,Respiratory system in general,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
949,injuryloc,"73",Digestive system in general,Digestive system in general,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
950,injuryloc,"74",Nervous system in general,Nervous system in general,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
951,injuryloc,"78",Other general injuries,Other general injuries,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
952,injuryloc,"79","General injuries, unspecified","General injuries, unspecified",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
953,injuryloc,"80",Unspecified location of injury,Unspecified location of injury,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
954,injurytype,"10",Fractures,Fractures,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
955,injurytype,"20",Dislocations,Dislocations,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
956,injurytype,"25",Sprains and strains,Sprains and strains,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
957,injurytype,"30",Concussions and other internal injuries,Concussions and other internal injuries,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
958,injurytype,"40",Amputations and enucleations,Amputations and enucleations,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
959,injurytype,"41",Other wounds,Other wounds,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
960,injurytype,"42",Traumatic Amputations,Traumatic Amputations,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
961,injurytype,"43",Eardrum Rupture,Eardrum Rupture,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
962,injurytype,"50",Superficial injuries,Superficial injuries,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
963,injurytype,"55",Contusions and crushings,Contusions and crushings,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
964,injurytype,"60",Burns,Burns,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
965,injurytype,"70",Acute poisonings,Acute poisonings,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
966,injurytype,"80","Effects of weather, exposure","Effects of weather, exposure",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
967,injurytype,"81",Asphyxia,Asphyxia,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
968,injurytype,"82",Effects of electric currents,Effects of electric currents,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
969,injurytype,"83",Effects of radiation,Effects of radiation,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
970,injurytype,"90",Multiple injuries of different nature,Multiple injuries of different nature,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
971,injurytype,"99",Other and unspecified injuries,Other and unspecified injuries,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
972,intvloc,"1",SOCSO Office,Pejabat PERKESO,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
973,intvloc,"2",Employer Premise,Alamat Majikan,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
974,intvloc,"3",Insured Person Premise,Alamat Orang Berinsurans,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
975,intvloc,"4",Others,Lain-lain,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
976,invdocdownload,"1",Statement 12C,Statement 12C,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
977,invdocdownload,"3",Guideline Question,Guideline Question,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
978,invdocupload,"1",Statement 12C,Statement 12C,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
979,invtype,"1",Insured Person Statement (Section 12c),,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
980,invtype,"2",Employer Statement (Section 12c),,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
981,invtype,"3",Dependant Statement (Section 12c),,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
982,invtype,"4",Witness Statement (Section 12c),,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
983,invtype,"5",FPM Claimant Statement (Section 12c),,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
984,invtype,"6",Others Statement (Section 12c),,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
985,ivattendees,"1",Employer,Majikan,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
986,ivattendees,"2",Insured Person,Orang Berinsurans,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
987,ivattendees,"3",Others,Lain-lain,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
988,joblevel,"1",a.Tetap,a.Tetap,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
989,joblevel,"2",b.Gantian,b.Gantian,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
990,joblevel,"3",c.Sementara,c.Sementara,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
991,joblevel,"4",d.Atas panggilan,d.Atas panggilan,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
992,joblevel,"5",e.Satu Jangkamasa Sahaja,e.Satu Jangkamasa Sahaja,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
993,joblevel,"6",f.Lain-lain,f.Lain-lain,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
994,language,"1",Malay,Bahasa Malaysia,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
995,language,"2",English,Bahasa Inggeris,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
996,language,"3",Tamil,Tamil,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
997,language,"4",Mandarin,Mandarin,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
998,language,"5",Others,Lain-lain,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
999,legaldecision,"1",Dismissed,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1000,legaldecision,"2",Allowed,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1001,legaldecision,"3",Struck Off,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1002,legaldecision,"4",Withdraw,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1003,legaldecision,"5",Refer to Medical Board,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1004,legaldecision,"6",Refer to SSAB,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1005,LetterMotto,"101",SERVE TO THE COUNTRY,BERKHIDMAT UNTUK NEGARA,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1006,LetterMotto,"201",Healthy Workers Increased Productivity,Pekerja Sihat Produktiviti Meningkat,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1007,LetterMotto,"301",SOCSO CARES,PERKESO PRIHATIN,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1008,license_class,A,Motorcycle for disabled not exceeding 450 kg,Kenderaan Orang Cacat (motosikal) berat tanpa muatan (BTM) tidak melebihi 450kg,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1009,license_class,A1,Motorcar for disabled not exceeding 3500 kg,Kenderaan Orang Cacat (motokar) berat tanpa muatan (BTM) tidak melebihi 3500kg),,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1010,license_class,B,Motorcycles (all displacement),Motosikal Perseorangan (B Full),,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1011,license_class,B1,Motorcycles not exceeding 500 cc,Motosikal Perseorangan tidak melebihi 500cc,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1012,license_class,B2,Motorcycles not exceeding 250 cc,Motosikal Perseorangan tidak melebihi 250cc,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1013,license_class,C,Motorized tricycles,Motosikal tiga roda,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1014,license_class,D,Manual transmission cars with unloaded weight not exceeding 3500 kg,Motokar berat tanpa muatan (BTM) tidak melebihi 3500kg,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1015,license_class,DA,Automatic transmission cars with unloaded weight not exceeding 3500 kg,Motokar Tanpa Pedal Klac berat tanpa muatan (BTM) tidak melebihi 3500kg,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1016,license_class,E,Trucks (all classes),Motokar berat tanpa muatan (BTM) melebihi 7500kg,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1017,license_class,E1,Trucks with unloaded weight not exceeding 7500 kg,Motokar berat tanpa muatan (BTM) tidak melebihi 7500kg,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1018,license_class,E2,Trucks with unloaded weight not exceeding 5000 kg,Motokar berat tanpa muatan (BTM) tidak melebihi 5000kg,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1019,license_class,F,Tractors / Light motorized machines (wheeled) with unloaded weight not exceeding 5000 kg,Traktor/Jentera Bergerak Ringan Beroda berat tanpa muatan (BTM) tidak melebihi 5000kg,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1020,license_class,G,Tractors / Light motorized machines (chained) with unloaded weight not exceeding 5000 kg,Traktor/Jentera Bergerak Ringan Berantai berat tanpa muatan (BTM) tidak melebihi 5000kg,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1021,license_class,H,Tractors / Heavy motorized machines (wheeled) with unloaded weight exceeding 5000 kg,Traktor/Jentera Bergerak Berat Beroda berat tanpa muatan (BTM) melebihi 5000kg,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1022,license_class,I,Tractors / Heavy motorized machines (chained) with unloaded weight exceeding 5000 kg,Traktor/Jentera Bergerak Berat Berantai berat tanpa muatan (BTM) melebihi 5000kg,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1023,license_type,CDL,Competent Driving License,Lesen Memandu Kompeten,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1024,license_type,IDP,International Driving Permit,Permit Memandu Antarabangsa,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1025,license_type,LDL,Learning Driving License,Lesen Memandu Pelajar,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1026,license_type,PDL,Probation Driving License,Lesen Memandu Percubaan,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1027,license_type,VDL,Vocasional Driving License,Lesen Memandu Vokasional,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1028,maritalsts,"1",Single,Bujang,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1029,maritalsts,"2",Married,Berkahwin,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1030,maritalsts,"3",Divorced,Bercerai,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1031,mascocode_main,"1",MANAGERIAL,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1032,mascocode_main,"2",PROFESSIONALS,PROFESIONAL,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1033,mascocode_main,"3",TECHNICIANS AND ASSOCIATE PROFESSIONALS,KEJURUTERAAN DAN PROFESIONAL BERSEKUTU,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1034,mascocode_main,"4",CLERICAL SUPPORT WORKERS,PEKERJA SOKONGAN PERKERANIAN,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1035,mascocode_main,"5",SERVICE AND SALES WORKERS,PEKERJA PERKHIDMATAN DAN JUALAN,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1036,mascocode_main,"6","SKILLED AGRICULTURAL,FORESTRY,LIVESTOCK AND FISHERY WORKERS","PEKERJA MAHIR PERTANIAN,PERHUTANAN,PENTERNAKAN DAN PERIKANAN",,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1037,mascocode_main,"7",CRAFT AND RELATED TRADES WORKERS,PEKERJA KEMAHIRAN DAN PEKERJA PERTUKANGAN YANG BERKAITAN,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1038,mascocode_main,"8",PLANT AND MACHINE OPERATORS AND ASSEMBLERS,OPERATOR MESIN DAN LOGI DAN PEMASANGAN,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1039,mascocode_main,"9",ELEMENTARY OCCUPATIONS,PEKERJA ASAS,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1040,mb_category,"1",MEDICAL BOARD,JEMAAH DOKTOR,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1041,mb_category,"2",SPECIAL MEDICAL BOARD,JEMAAH DOKTOR KHAS,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1042,mb_category,"3",MEDICAL APPELLATE BOARD,JEMAAH DOKTOR RAYUAN,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1043,mb_category,"4",SPECIAL MEDICAL APPELLATE BOARD,JEMAAH DOKTOR RAYUAN KHAS,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1044,mb_category,ALL,ALL,SEMUA,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1045,mb_status,"1",Appointment - Assigned,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1046,mb_status,"2",Appointment - Reschedule,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1047,mb_status,"3",Appointment - Completed,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1048,mb_status,"4",Assessment - Pending,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1049,mb_status,"5",Assessment - No Assessment,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1050,mb_status,"6",Assessment - Pending MMI,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1051,mb_status,"7",Assessment - Pending Info,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1052,mb_status,"8",Assessment - Pending Provisional,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1053,mb_status,"9",Assessment - Query,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1054,mb_status,"10",Completed,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1055,mb_status,"11",Close,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1056,mb_status,"12",Cancel,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1057,mb_status,"13",Review - Pending,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1058,mb_status,"14",Review - Query,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1059,mb_status,"15",Close - Insured Person Request,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1060,mb_status,"16",Close - Transfer File,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1061,mb_status,"17",Close - Transmit MB,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1062,mb_status,"18",Review - Case reviewed,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1063,mb_status,"19",Close - Insured Person Absent,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1064,mbcategory,"1",MB/SMB,MB/SMB,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1065,mbcategory,"2",MAB/SMAB,MAB/SMAB,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1066,mbcategory,"3",MA,MA,,,2021-01-20 01:47:08,2021-01-20 01:47:08,
1067,mcsts,"1",Approved,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,2
1068,mcsts,"2",Rejected,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,4
1069,mcsts,"3",Pending,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,3
1070,mcsts,"4",Attended Work And Salary Paid During MC,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,6
1071,mcsts,"5",Overlapped,,,,2021-01-20 01:47:08,2021-01-20 01:47:08,7
