"ID","CODE_CATEGORY","REF_CODE","DESC_EN","DESC_BM","ADDBY","UPDATEBY","CREATED_AT","UPDATED_AT","PRIORITY","6731","RTW_SP_SERVICETYPE","RTW_ST_PHY","PHYSIOTHERAPY"
162719,od_typecode,E7,Epicondylosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162720,od_typecode,E8,Equine Encephalomyelitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162721,od_typecode,E9,Erysipeloid,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162722,od_typecode,F1,Farmer's lung,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162723,od_typecode,F2,Fertilizer worker's lung,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162724,od_typecode,F3,Fish tank granuloma,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162725,od_typecode,F4,Flash keratoconjunctivitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162726,od_typecode,F5,Flax dressers disease,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162727,od_typecode,F6,Fluorosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162728,od_typecode,F7,Frostbite,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162729,od_typecode,F8,Furrier's lung,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162730,od_typecode,G1,Glanders disease,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162731,od_typecode,G2,Golfer's Elbow (Medial epicondylitis),,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162732,od_typecode,G3,Graphite fibrosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162733,od_typecode,H1,Haemolysis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162734,od_typecode,H10,Hepatic necrosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162735,od_typecode,H11,Hepatitis A infection,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162736,od_typecode,H12,Hepatitis B infection,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162737,od_typecode,H13,Hepatitis C infection,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162738,od_typecode,H14,Hepatitis E infection,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162739,od_typecode,H15,Hepatoma,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162740,od_typecode,H16,Human Immunodeficiency Virus (HIV) infection,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162741,od_typecode,H17,Hyperkeratosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162742,od_typecode,H18,Hypersensitivity pneumonitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162743,od_typecode,H19,Hypotension,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162744,od_typecode,H2,Haemolytic anaemia (acquired),,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162745,od_typecode,H20,Hypothermia,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162746,od_typecode,H3,Hand Arm Vibration Syndrome (HAVS),,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162747,od_typecode,H4,Hearing impairment,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162748,od_typecode,H5,Hearing loss,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162749,od_typecode,H6,Hard metal lung disease,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162750,od_typecode,H7,"Heat Cramp, heat syncope, heat stroke, heat exhaustion",,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162751,od_typecode,H8,Hemangiosarcoma,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162752,od_typecode,H9,Hepatic angiosarcoma,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162753,od_typecode,I1,Interstitial pneumonitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162754,od_typecode,I2,Immersion foot,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162755,od_typecode,I3,Influenza,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162756,od_typecode,I4,Irritant contact dermatitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162757,od_typecode,J1,Japanese Encephalitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162758,od_typecode,J2,Jaw necrosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162759,od_typecode,K1,Keratitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162760,od_typecode,K2,Keratoconjunctivitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162761,od_typecode,K3,Kidney (renal) failure,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162762,od_typecode,K4,Knee bursitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162763,od_typecode,L1,Laryngeal cancer,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162764,od_typecode,L10,Liver failure,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162765,od_typecode,L11,Lung cancer,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162766,od_typecode,L12,Lyme disease,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162767,od_typecode,L13,Lymphoma,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162768,od_typecode,L2,Laryngeal oedema,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162769,od_typecode,L3,Lateral epicondylitis (Tennis Elbow),,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162770,od_typecode,L4,Legionellosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162771,od_typecode,L5,,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162772,od_typecode,L6,Leprosy,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162773,od_typecode,L7,Leptospirosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162774,od_typecode,L8,Leucoderma,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162775,od_typecode,L9,Leukaemia,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162776,od_typecode,M1,Medial epicondylitis (Golfer's Elbow),,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162777,od_typecode,M10,Myocarditis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162778,od_typecode,M11,Mushroom worker's lung,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162779,od_typecode,M2,Melioidosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162780,od_typecode,M3,Mesothelioma,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162781,od_typecode,M4,Metal fume fever,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162782,od_typecode,M5,Methaemoglobinaemia,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162783,od_typecode,M6,Miller's Lung,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162784,od_typecode,M7,Miner's nystagmus,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162785,od_typecode,M8,Mite dermatitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162786,od_typecode,M9,Myocardial injury,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162787,od_typecode,N1,Nasal cancer,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162788,od_typecode,N2,Nasal septum perforation,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162789,od_typecode,N3,Nasal ulcer / ulceration,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162790,od_typecode,N4,Nasopharyngeal cancer,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162791,od_typecode,N5,Nipah virus infection,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162792,od_typecode,N6,Noise Induced Hearing Loss (NIHL),,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162793,od_typecode,O1,Optic atrophy,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162794,od_typecode,O2,Optic neuropathy,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162795,od_typecode,O3,Organic dusts toxic syndrome,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162796,od_typecode,O4,Osteomalacia,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162797,od_typecode,O5,Osteonecrosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162798,od_typecode,O6,Osteosarcoma,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162799,od_typecode,O7,Osteosclerosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162800,od_typecode,O8,Ovine chlamydiosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162801,od_typecode,P1,Pancreatitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162802,od_typecode,P10,Pleural plaque,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162803,od_typecode,P11,Pneumoconiosis due to padi husk,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162804,od_typecode,P12,Pneumonia,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162805,od_typecode,P13,Pneumonitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162806,od_typecode,P14,Polyneuropathy,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162807,od_typecode,P15,Post Traumatic Stress Disorder (PTSD),,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162808,od_typecode,P16,Poultry handler's lung,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162809,od_typecode,P17,Prostate cancer,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162810,od_typecode,P18,Psittacosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162811,od_typecode,P19,Pulmonary fibrosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162812,od_typecode,P2,Paper mill worker's lung,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162813,od_typecode,P20,Pulmonary oedema,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162814,od_typecode,P3,Parkinsonism,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162815,od_typecode,P4,Peripheral neuritis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162816,od_typecode,P5,Peripheral neuropathy,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162817,od_typecode,P6,Pharyngitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162818,od_typecode,P7,Photoretinitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162819,od_typecode,P8,Pigeon breeder's lung,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162820,od_typecode,P9,Plague,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162821,od_typecode,Q1,Q fever,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162822,od_typecode,R1,Rabies,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162823,od_typecode,R10,Rotator cuff syndrome,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162824,od_typecode,R11,Rubella,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162825,od_typecode,R2,Radial styloid tenosynovitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162826,od_typecode,R3,Radiation sickness,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162827,od_typecode,R4,Reactive airway dysfunction syndrome (RADS),,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162828,od_typecode,R5,Renal failure,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162829,od_typecode,R6,Respiratory failure,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162830,od_typecode,R7,Rhabdomyolysis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162831,od_typecode,R8,Rhinitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162832,od_typecode,R9,Rodent handler's disease,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162833,od_typecode,S1,Sepsis / septicaemia,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162834,od_typecode,S10,Skin cancer,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162835,od_typecode,S11,Skin hyperkeratosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162836,od_typecode,S12,Skin nodule,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162837,od_typecode,S13,Skin ulcer / ulceration,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162838,od_typecode,S14,Spotted fever,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162839,od_typecode,S15,St. Louis Encephalitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162840,od_typecode,S16,Stannosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162841,od_typecode,S17,Supraspinatus tendinitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162842,od_typecode,S18,Supraspinatus tendon tear,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162843,od_typecode,S19,Stomach cancer,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162844,od_typecode,S2,Serpiginous plaque,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162845,od_typecode,S3,Severe Acute Respiratory Syndrome (SARS),,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162846,od_typecode,S4,Scrotal cancer,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162847,od_typecode,S5,Shoulder Impingement Syndrome,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162848,od_typecode,S6,Siderosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162849,od_typecode,S7,Silicosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162850,od_typecode,S8,,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162851,od_typecode,S9,Skin burns,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162852,od_typecode,T1,Talcosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162853,od_typecode,T10,Toxoplasmosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162854,od_typecode,T11,Tracheobronchitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162855,od_typecode,T12,Tuberculosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162856,od_typecode,T13,Tubular necrosis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162857,od_typecode,T14,Tularemia,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162858,od_typecode,T15,Typhus,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162859,od_typecode,T2,Tarsal Tunnel Syndrome,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162860,od_typecode,T3,Tennis Elbow (Lateral epicondylitis),,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162861,od_typecode,T4,Tetanus,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162862,od_typecode,T5,Thoracic outlet syndrome,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162863,od_typecode,T6,Thrombocytopaenia,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162864,od_typecode,T7,Thrombophlebitis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162865,od_typecode,T8,Thyroid adenocarcinoma,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162866,od_typecode,T9,Toxic vitiligo,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162867,od_typecode,U1,Ulcer,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162868,od_typecode,U2,Ulceration of mucus membranes and epidermis,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162869,od_typecode,U3,Urinary tract cancer,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162870,od_typecode,V1,Vitiligo,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162871,od_typecode,W1,Weil's disease,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162872,od_typecode,W2,Wheat weevils disease,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162873,od_typecode,W3,Wood worker's lung,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162874,opinionsts,"1",Requested,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162875,opinionsts,"2",Accepted,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162876,opinionsts,"3",Declined,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162877,opinionsts,"4",Feedback Received,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162878,opiniontype,"1",Medical Opinion,Pandangan Perubatan,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162879,opiniontype,"3",PPN Opinion,Pandangan PPN,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162880,opiniontype,"4",ARO Opinion,Pandangan ARO,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162881,osi_type,"1","Technological-Jobs In Which machines,equipment and tools are used.",,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162882,osi_type,"2","Nature-Jobs concerned with the enviroment,plants and animals.",,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162883,osi_type,"3","Scientific-Jobs involving theories,mathematics and research.",,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162884,osi_type,"4",Culture-Jobs in which human knowledge and wisdom is preserved and taugh.,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162885,osi_type,"5",Entertainment -Jobs with opportunities to create and perform for others.,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162886,osi_type,"7","Persuasive-Jobs concerned with influencing,selling to and changing others.",,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162887,osi_type,"8",Organising-Jobs associated with office work at all level of resposibility.,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162888,oteligible,"1",Suspended,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162889,oteligible,"2",Payable,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162890,oteligible,"3",Qualified for another case,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162891,oteligible,"4",Rejected,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162892,otsts,"0",None,None,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162893,otsts,"1",Demised,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162894,otsts,"2",Remarried,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162895,otsts,"4",Studying,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162896,otsts,"5",Married,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162897,otsts,"6",Disabled,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162898,otsts,"7",Adoption,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162899,otsts,"9",Divorced,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162900,otsts,"10",Unknown,NULL,,,2021-01-19 15:52:42,2021-01-19 15:52:42,9,,,,
162901,paymode,"1",Cheque,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162902,paymode,"2",EFT,,,,2021-01-19 15:52:42,2021-01-19 15:52:46,,,,,
162903,paymode,"3",FTT,FTT,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162904,paymode,"4",TT,TT,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162905,payopt,"2",Periodical,Berkala,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162906,payopt,"3",Lumpsum and Periodical,Pukal dan Berkala,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162907,payopt,"1",Lumpsum,Pukal,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162908,profcode,"11",Ahli Kimia,Ahli Kimia,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162909,profcode,"12",Ahli Fizik,Ahli Fizik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162910,profcode,"13",Ahli Sains Fizik yang tidak dikelaskan,Ahli Sains Fizik yang tidak dikelaskan,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162911,profcode,"14",Pembantu Makmal Sains Fizik dan Juruteknik,Pembantu Makmal Sains Fizik dan Juruteknik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162912,profcode,"21",Arkitek dan Perancang Bandar,Arkitek dan Perancang Bandar,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162913,profcode,"22",Jurutera Awam,Jurutera Awam,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162914,profcode,"23",Jurutera Elektrik dan Elektronik,Jurutera Elektrik dan Elektronik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162915,profcode,"24",Jurutera Mekanik,Jurutera Mekanik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162916,profcode,"25",Jurutera Kimia,Jurutera Kimia,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162917,profcode,"26",Ahli Kaji Logam,Ahli Kaji Logam,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162918,profcode,"27",Jurutera Perlombongan,Jurutera Perlombongan,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162919,profcode,"28",Jurutera Industri,Jurutera Industri,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162920,profcode,"29",Arkitek Jurutera Ahli,Arkitek Jurutera Ahli,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162921,profcode,"31",Juru Ukur,Juru Ukur,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162922,profcode,"32",Pelukis Pelan,Pelukis Pelan,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162923,profcode,"33",Pembantu Kejuruteraan Awam,Pembantu Kejuruteraan Awam,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162924,profcode,"34",Pembantu Kejuruteraan Elektrik,Pembantu Kejuruteraan Elektrik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162925,profcode,"35",Pembantu Kejuruteraan Mekanik,Pembantu Kejuruteraan Mekanik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162926,profcode,"36",Pembantu Kejuruteraan Kimia dan Juruteknik,Pembantu Kejuruteraan Kimia dan Juruteknik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162927,profcode,"37",Pembantu Ahli Kaji Logam dan Juruteknik,Pembantu Ahli Kaji Logam dan Juruteknik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162928,profcode,"38",Pembantu Perlombongan dan Juruteknik,Pembantu Perlombongan dan Juruteknik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162929,profcode,"39",Pemb. Kejuruteraan/Juruteknik tak dikelaskan,Pemb. Kejuruteraan/Juruteknik tak dikelaskan,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162930,profcode,"41",Juruterbang,Juruterbang,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162931,profcode,"42",Pegawai Dek Kapal dan Jurumudi,Pegawai Dek Kapal dan Jurumudi,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162932,profcode,"43",Jurutera Kapal,Jurutera Kapal,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162933,profcode,"51",Ahli Biologi,Ahli Biologi,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162934,profcode,"52",Ahli Bakteriologi Farmakologi dan Ahli Sains,Ahli Bakteriologi Farmakologi dan Ahli Sains,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162935,profcode,"53",Ahli Agronomi dan Ahli Sains,Ahli Agronomi dan Ahli Sains,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162936,profcode,"54",Pembantu Makmal Penyelidikan Sains Hayat,Pembantu Makmal Penyelidikan Sains Hayat,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162937,profcode,"61",Ahli Perubatan dan Ahli Bedah Alopatik,Ahli Perubatan dan Ahli Bedah Alopatik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162938,profcode,"62",Pembantu Perubatan dan Makmal Perubatan,Pembantu Perubatan dan Makmal Perubatan,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162939,profcode,"63",Doktor Bedah Pergigian,Doktor Bedah Pergigian,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162940,profcode,"64",Doktor Pergigian (Kelas 2)/Jururawat/Pembantu,Doktor Pergigian (Kelas 2)/Jururawat/Pembantu,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162941,profcode,"65",Ahli Veterinar,Ahli Veterinar,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162942,profcode,"66",Pembantu Veterinar,Pembantu Veterinar,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162943,profcode,"67",Ahli Farmasi,Ahli Farmasi,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162944,profcode,"68",Pembantu Farmasi,Pembantu Farmasi,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162945,profcode,"69",Ahli Diet dan Ahli Pemakanan,Ahli Diet dan Ahli Pemakanan,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162946,profcode,"71",Jururawat Profesional,Jururawat Profesional,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162947,profcode,"72",Jururawat Bukan Profesional (Pergigian/Perub),Jururawat Bukan Profesional (Pergigian/Perub),,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162948,profcode,"73",Bidan Profesional,Bidan Profesional,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162949,profcode,"74",Bidan Bukan Profesional,Bidan Bukan Profesional,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
162950,profcode,"75",Ahli Optometrik dan Ahli Optik,Ahli Optometrik dan Ahli Optik,,,2021-01-19 15:52:42,2021-01-19 15:52:42,,,,,
